"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityRelativeDepthName","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure","ActivityLocation.SourceMapScaleNumeric","ActivityLocation.HorizontalAccuracyMeasure.MeasureValue","ActivityLocation.HorizontalAccuracyMeasure.MeasureUnitCode","ActivityLocation.HorizontalCollectionMethodName","ActivityLocation.HorizontalCoordinateReferenceSystemDatumName","AssemblageSampledName","CollectionDuration.MeasureValue","CollectionDuration.MeasureUnitCode","SamplingComponentName","SamplingComponentPlaceInSeriesNumeric","ReachLengthMeasure.MeasureValue","ReachLengthMeasure.MeasureUnitCode","ReachWidthMeasure.MeasureValue","ReachWidthMeasure.MeasureUnitCode","PassCount","NetTypeName","NetSurfaceAreaMeasure.MeasureValue","NetSurfaceAreaMeasure.MeasureUnitCode","NetMeshSizeMeasure.MeasureValue","NetMeshSizeMeasure.MeasureUnitCode","BoatSpeedMeasure.MeasureValue","BoatSpeedMeasure.MeasureUnitCode","CurrentSpeedMeasure.MeasureValue","CurrentSpeedMeasure.MeasureUnitCode","ToxicityTestType","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodQualifierTypeName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","SampleCollectionMethod.SampleCollectionEquipmentCommentText","SamplePreparationMethod.MethodIdentifier","SamplePreparationMethod.MethodIdentifierContext","SamplePreparationMethod.MethodName","SamplePreparationMethod.MethodQualifierTypeName","SamplePreparationMethod.MethodDescriptionText","SampleContainerTypeName","SampleContainerColorName","ChemicalPreservativeUsedName","ThermalPreservativeUsedName","SampleTransportStorageDescription","DataLoggerLine","ResultDetectionConditionText","MethodSpecificationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","DataQuality.BiasValue","ConfidenceIntervalValue","UpperConfidenceLimitValue","LowerConfidenceLimitValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","ResultSamplingPointName","BiologicalIntentName","BiologicalIndividualIdentifier","SubjectTaxonomicName","UnidentifiedSpeciesIdentifier","SampleTissueAnatomyName","GroupSummaryCountWeight.MeasureValue","GroupSummaryCountWeight.MeasureUnitCode","CellFormName","CellShapeName","HabitName","VoltismName","TaxonomicPollutionTolerance","TaxonomicPollutionToleranceScaleText","TrophicLevelName","FunctionalFeedingGroupName","TaxonomicDetailsCitation.ResourceTitleName","TaxonomicDetailsCitation.ResourceCreatorName","TaxonomicDetailsCitation.ResourceSubjectText","TaxonomicDetailsCitation.ResourcePublisherName","TaxonomicDetailsCitation.ResourceDate","TaxonomicDetailsCitation.ResourceIdentifier","FrequencyClassDescriptorCode","FrequencyClassDescriptorUnitCode","LowerClassBoundValue","UpperClassBoundValue","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodQualifierTypeName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","AnalysisStartTime.Time","AnalysisStartTime.TimeZoneCode","AnalysisEndDate","AnalysisEndTime.Time","AnalysisEndTime.TimeZoneCode","ResultLaboratoryCommentCode","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","LaboratoryAccreditationIndicator","LaboratoryAccreditationAuthorityName","TaxonomistAccreditationIndicator","TaxonomistAccreditationAuthorityName","LabSamplePreparationMethod.MethodIdentifier","LabSamplePreparationMethod.MethodIdentifierContext","LabSamplePreparationMethod.MethodName","LabSamplePreparationMethod.MethodQualifierTypeName","LabSamplePreparationMethod.MethodDescriptionText","PreparationStartDate","PreparationStartTime.Time","PreparationStartTime.TimeZoneCode","PreparationEndDate","PreparationEndTime.Time","PreparationEndTime.TimeZoneCode","SubstitutionDilutionFactorNumeric","ProviderName"
"193263","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","1,2,3,4,6,7,8-Heptachlorodibenzofuran","Total","","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: 1,2,3,4,6,7,8-HPCDF.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1613(S)","USEPA","Dioxins and Furans - Solids",0,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",0.5,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193264","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","1,2,3,4,7,8-Hexachlorodibenzofuran","Total","","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: 1,2,3,4,7,8-HXCDF.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1613(S)","USEPA","Dioxins and Furans - Solids",0,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",0.5,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193265","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3,7,8-Tetrachlorodibenzofuran","Total","0.2","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: 2,3,7,8-TCDF.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1613(S)","USEPA","Dioxins and Furans - Solids",0,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193266","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","1,2,3,4,6,7,8,9-Octachlorodibenzo-p-dioxin","Total","","ng/kg","B","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: OCDD.  Result Qualifier Measure in the study contained multiple qualifires as follows: B, RNON.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1613(S)","USEPA","Dioxins and Furans - Solids",0,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",1,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193267","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","2,4,6-Trichlorophenol","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193268","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Tetradecane","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: N-TETRADECANE.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193269","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Diethyl phthalate","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193270","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","2-Chloronaphthalene","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193271","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","2-Methylpyridine","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: 2-PICOLINE.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",1665,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193272","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","p-Chlorophenyl phenyl ether","","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: 4-CHLOROPHENYLPHENYL ETHER.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193273","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Branched p-nonylphenol","","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: 4-Nonylphenol.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193274","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Acenaphthylene","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193275","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Pentachlorophenol","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",1665,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193276","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Benzo(b)fluoranthene","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193277","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Benzo[ghi]perylene","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: BENZO(GHI)PERYLENE.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",666,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193278","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Bis(2-chloro-1-methylethyl) ether","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: BIS(2-CHLOROISOPROPYL) ETHER.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193279","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","PCB-88/91","Total","223","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193280","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,6,6'-Pentachlorobiphenyl","Total","2.1","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-96.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
