"","Activity.Date","Subject.Taxonomic.Name","Sample.Tissue.Anatomy.Name","Group.Summary.Count","Group.Summary.Unit","Trophic.Level.Name","Functional.Feeding.Group","Monitoring.Location.Identifier"
"153538",2005-10-14,"Drunella doddsii","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153539",2005-10-14,"Epeorus","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153540",2005-10-14,"Ephemerellidae","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153541",2005-10-14,"Glossosoma","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153542",2005-10-14,"Hydropsychidae","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153543",2005-10-14,"Pericoma","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153544",2005-10-14,"Probezzia","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153545",2005-10-14,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153546",2005-10-14,"Rhyacophila","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153547",2005-10-14,"Rhyacophila","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153548",2005-10-14,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153549",2005-10-14,"Skwala","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153550",2005-10-14,"Sweltsa","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153551",2005-10-14,"Taeniopterygidae","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153552",2005-10-14,"Trombidiformes","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153553",2005-10-14,"Zapada cinctipes","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153554",2005-10-14,"Zapada oregonensis","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153555",2005-10-14,"Ameletus","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153556",2005-10-14,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153557",2005-10-14,"Baetidae","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153558",2005-10-14,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153559",2005-10-14,"Megarcys","",NA,"",NA,"","UTAHDWQ_WQX-5912150"
"153562",2005-10-12,"Ameiurus melas","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153563",2005-10-12,"Ameiurus melas","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153564",2005-10-12,"Ameiurus melas","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153565",2005-10-12,"Ameiurus melas","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153566",2005-10-12,"Ameiurus melas","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153567",2005-10-12,"Pomoxis nigromaculatus","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153568",2005-10-12,"Ictalurus punctatus","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153569",2005-10-12,"Morone chrysops","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153570",2005-10-12,"Morone chrysops","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153571",2005-10-12,"Morone chrysops","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153572",2005-10-12,"Morone chrysops","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153573",2005-10-12,"Morone chrysops","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153574",2005-10-12,"Morone chrysops","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153575",2005-10-12,"Morone chrysops","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153576",2005-10-12,"Morone chrysops","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153577",2005-10-12,"Morone chrysops","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153578",2005-10-12,"Morone chrysops","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153579",2005-10-12,"Stizostedion vitreum***retired***use Sander vitreus","",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153580",2005-10-12,"Morone chrysops","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153581",2005-10-12,"Morone chrysops","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153582",2005-10-12,"Morone chrysops","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153583",2005-10-12,"Morone chrysops","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153584",2005-10-12,"Morone chrysops","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153585",2005-10-12,"Stizostedion vitreum***retired***use Sander vitreus","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153586",2005-10-12,"Ameiurus melas","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153587",2005-10-12,"Ameiurus melas","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153588",2005-10-12,"Ameiurus melas","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153589",2005-10-12,"Ameiurus melas","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153590",2005-10-12,"Ameiurus melas","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153591",2005-10-12,"Ictalurus punctatus","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153592",2005-10-12,"Pomoxis nigromaculatus","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4917390"
"153836",2005-10-05,"Salmo trutta","",NA,"",NA,"","UTAHDWQ_WQX-4995919"
"153837",2005-10-05,"Salmo trutta","",NA,"",NA,"","UTAHDWQ_WQX-4995919"
"153838",2005-10-05,"Salmo trutta","",NA,"",NA,"","UTAHDWQ_WQX-4995919"
"153839",2005-10-05,"Salmo trutta","",NA,"",NA,"","UTAHDWQ_WQX-4995919"
"153840",2005-10-05,"Salmo trutta","",NA,"",NA,"","UTAHDWQ_WQX-4995919"
"153841",2005-10-05,"Salmo trutta","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4995919"
"153842",2005-10-05,"Salmo trutta","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4995919"
"153843",2005-10-05,"Salmo trutta","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4995919"
"153844",2005-10-05,"Salmo trutta","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4995919"
"153845",2005-10-05,"Salmo trutta","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4995919"
"154340",2005-09-27,"Bacillariophyta","",NA,"",NA,"","UTAHDWQ_WQX-4996810"
"154341",2005-09-27,"Chlorophyta (Chlorophyta)","",NA,"",NA,"","UTAHDWQ_WQX-4996810"
"154342",2005-09-27,"Stephanodiscus niagarae","",NA,"",NA,"","UTAHDWQ_WQX-4996810"
"154343",2005-09-27,"Tabellaria fenestrata","",NA,"",NA,"","UTAHDWQ_WQX-4996810"
"154344",2005-09-27,"Chlorophyta (Chlorophyta)","",1200,"count",NA,"","UTAHDWQ_WQX-4996810"
"154345",2005-09-27,"Chlorophyta (Chlorophyta)","",1200,"count",NA,"","UTAHDWQ_WQX-4996810"
"154346",2005-09-27,"Chlorophyta (Chlorophyta)","",1200,"count",NA,"","UTAHDWQ_WQX-4996810"
"154347",2005-09-27,"Stephanodiscus niagarae","",1200,"count",NA,"","UTAHDWQ_WQX-4996810"
"154348",2005-09-27,"Stephanodiscus niagarae","",1200,"count",NA,"","UTAHDWQ_WQX-4996810"
"154349",2005-09-27,"Stephanodiscus niagarae","",1200,"count",NA,"","UTAHDWQ_WQX-4996810"
"154350",2005-09-27,"Tabellaria fenestrata","",4800,"count",NA,"","UTAHDWQ_WQX-4996810"
"154351",2005-09-27,"Tabellaria fenestrata","",4800,"count",NA,"","UTAHDWQ_WQX-4996810"
"154352",2005-09-27,"Bacillariophyta","",24000,"count",NA,"","UTAHDWQ_WQX-4996810"
"154353",2005-09-27,"Bacillariophyta","",24000,"count",NA,"","UTAHDWQ_WQX-4996810"
"154354",2005-09-27,"Bacillariophyta","",24000,"count",NA,"","UTAHDWQ_WQX-4996810"
"154355",2005-09-27,"Tabellaria fenestrata","",4800,"count",NA,"","UTAHDWQ_WQX-4996810"
"154409",2005-09-24,"Antocha","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154410",2005-09-24,"Atherix","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154411",2005-09-24,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154412",2005-09-24,"Brachycentrus occidentalis","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154413",2005-09-24,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154414",2005-09-24,"Chironominae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154415",2005-09-24,"Drunella grandis","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154416",2005-09-24,"Empididae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154417",2005-09-24,"Ephemerella","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154418",2005-09-24,"Ephemerellidae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154419",2005-09-24,"Hesperophylax","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154420",2005-09-24,"Hexatoma","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154421",2005-09-24,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154422",2005-09-24,"Hydroptila","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154423",2005-09-24,"Lepidostoma","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154424",2005-09-24,"Leptoceridae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154425",2005-09-24,"Ochthebius","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154426",2005-09-24,"Oecetis","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154427",2005-09-24,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154428",2005-09-24,"Ophiogomphus severus","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154429",2005-09-24,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154430",2005-09-24,"Optioservus quadrimaculatus","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154431",2005-09-24,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154432",2005-09-24,"Perlodidae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154433",2005-09-24,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154434",2005-09-24,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154435",2005-09-24,"Tanypodinae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154436",2005-09-24,"Tricorythodes","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154437",2005-09-24,"Trombidiformes","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154438",2005-09-24,"Antocha","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154439",2005-09-24,"Atherix","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154440",2005-09-24,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154441",2005-09-24,"Brachycentrus occidentalis","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154442",2005-09-24,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154443",2005-09-24,"Chironominae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154444",2005-09-24,"Drunella grandis","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154445",2005-09-24,"Empididae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154446",2005-09-24,"Ephemerella","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154447",2005-09-24,"Ephemerellidae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154448",2005-09-24,"Hesperophylax","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154449",2005-09-24,"Hexatoma","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154450",2005-09-24,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154451",2005-09-24,"Hydroptila","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154452",2005-09-24,"Lepidostoma","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154453",2005-09-24,"Leptoceridae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154454",2005-09-24,"Ochthebius","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154455",2005-09-24,"Oecetis","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154456",2005-09-24,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154457",2005-09-24,"Ophiogomphus severus","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154458",2005-09-24,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154459",2005-09-24,"Optioservus quadrimaculatus","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154460",2005-09-24,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154461",2005-09-24,"Perlodidae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154462",2005-09-24,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154463",2005-09-24,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154464",2005-09-24,"Tanypodinae","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154465",2005-09-24,"Tricorythodes","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154466",2005-09-24,"Trombidiformes","",NA,"",NA,"","UTAHDWQ_WQX-4932830"
"154510",2005-09-23,"Antocha","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154511",2005-09-23,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154512",2005-09-23,"Caecidotea","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154513",2005-09-23,"Chironominae","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154514",2005-09-23,"Erpobdella punctata","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154515",2005-09-23,"Gomphidae","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154516",2005-09-23,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154517",2005-09-23,"Hydroptila","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154518",2005-09-23,"Ophiogomphus severus","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154519",2005-09-23,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154520",2005-09-23,"Perlodidae","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154521",2005-09-23,"Pisidium","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154522",2005-09-23,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154523",2005-09-23,"Tanypodinae","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154524",2005-09-23,"Tricorythodes","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154525",2005-09-23,"Trombidiformes","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154526",2005-09-23,"Antocha","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154527",2005-09-23,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154528",2005-09-23,"Caecidotea","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154529",2005-09-23,"Chironominae","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154530",2005-09-23,"Erpobdella punctata","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154531",2005-09-23,"Gomphidae","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154532",2005-09-23,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154533",2005-09-23,"Hydroptila","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154534",2005-09-23,"Ophiogomphus severus","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154535",2005-09-23,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154536",2005-09-23,"Perlodidae","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154537",2005-09-23,"Pisidium","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154538",2005-09-23,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154539",2005-09-23,"Tanypodinae","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154540",2005-09-23,"Tricorythodes","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154541",2005-09-23,"Trombidiformes","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154581",2005-09-23,"Salmo trutta","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154582",2005-09-23,"Salmo trutta","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154583",2005-09-23,"Salmo trutta","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154584",2005-09-23,"Salmo trutta","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154585",2005-09-23,"Salmo trutta","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154586",2005-09-23,"Salmo trutta","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154587",2005-09-23,"Salmo trutta","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154588",2005-09-23,"Salmo trutta","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154589",2005-09-23,"Salmo trutta","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154590",2005-09-23,"Salmo trutta","",NA,"",NA,"","UTAHDWQ_WQX-5930900"
"154596",2005-09-21,"Antocha","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154597",2005-09-21,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154598",2005-09-21,"Baetidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154599",2005-09-21,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154600",2005-09-21,"Brachycentridae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154601",2005-09-21,"Chelifera","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154602",2005-09-21,"Chironominae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154603",2005-09-21,"Cottidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154604",2005-09-21,"Diura knowltoni","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154605",2005-09-21,"Heptageniidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154606",2005-09-21,"Hexatoma","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154607",2005-09-21,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154608",2005-09-21,"Hydropsychidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154609",2005-09-21,"Isogenoides zionensis","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154610",2005-09-21,"Limnephilidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154611",2005-09-21,"Narpus","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154612",2005-09-21,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154613",2005-09-21,"Optioservus quadrimaculatus","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154614",2005-09-21,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154615",2005-09-21,"Perlodidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154616",2005-09-21,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154617",2005-09-21,"Sweltsa","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154618",2005-09-21,"Tipula","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154619",2005-09-21,"Zapada cinctipes","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154620",2005-09-21,"Antocha","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154621",2005-09-21,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154622",2005-09-21,"Baetidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154623",2005-09-21,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154624",2005-09-21,"Brachycentridae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154625",2005-09-21,"Chelifera","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154626",2005-09-21,"Chironominae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154627",2005-09-21,"Cottidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154628",2005-09-21,"Diura knowltoni","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154629",2005-09-21,"Heptageniidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154630",2005-09-21,"Hexatoma","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154631",2005-09-21,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154632",2005-09-21,"Hydropsychidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154633",2005-09-21,"Isogenoides zionensis","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154634",2005-09-21,"Leptophlebiidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154635",2005-09-21,"Limnephilidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154636",2005-09-21,"Narpus","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154637",2005-09-21,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154638",2005-09-21,"Optioservus quadrimaculatus","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154639",2005-09-21,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154640",2005-09-21,"Perlodidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154641",2005-09-21,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154642",2005-09-21,"Sweltsa","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154643",2005-09-21,"Tipula","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154644",2005-09-21,"Zapada cinctipes","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154645",2005-09-21,"Leptophlebiidae","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154684",2005-09-21,"Oncorhynchus clarkii","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154685",2005-09-21,"Oncorhynchus clarkii","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154686",2005-09-21,"Oncorhynchus clarkii","Fish Fillet, Homog., Skin Off",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154687",2005-09-21,"Oncorhynchus clarkii","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154688",2005-09-21,"Oncorhynchus clarkii","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154689",2005-09-21,"Oncorhynchus clarkii","",NA,"",NA,"","UTAHDWQ_WQX-4995935"
"154695",2005-09-21,"Ameletus","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154696",2005-09-21,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154697",2005-09-21,"Brachycentrus","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154698",2005-09-21,"Capniidae","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154699",2005-09-21,"Chelifera","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154700",2005-09-21,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154701",2005-09-21,"Dicosmoecus","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154702",2005-09-21,"Dicranota","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154703",2005-09-21,"Drunella","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154704",2005-09-21,"Drunella doddsii","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154705",2005-09-21,"Ephemerellidae","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154706",2005-09-21,"Heptageniidae","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154707",2005-09-21,"Hesperophylax","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154708",2005-09-21,"Heterlimnius corpulentus","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154709",2005-09-21,"Isogenoides","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154710",2005-09-21,"Megarcys signata","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154711",2005-09-21,"Micrasema","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154712",2005-09-21,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154713",2005-09-21,"Oligophlebodes","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154714",2005-09-21,"Orthocladiinae","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154715",2005-09-21,"Pericoma","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154716",2005-09-21,"Perlodidae","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154717",2005-09-21,"Rhyacophila","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154718",2005-09-21,"Rhyacophila","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154719",2005-09-21,"Serratella tibialis***retired***use Ephemerella tibialis","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154720",2005-09-21,"Sialis","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154721",2005-09-21,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154722",2005-09-21,"Sweltsa","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154723",2005-09-21,"Tanypodinae","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154724",2005-09-21,"Tipula","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154725",2005-09-21,"Tipulidae","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154726",2005-09-21,"Trombidiformes","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154727",2005-09-21,"Zapada cinctipes","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154728",2005-09-21,"Ameletus","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
"154729",2005-09-21,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995945"
